ID,JPG_ID,Lat,Lng,Q1_Text,Q1_Type,Q2_Order,Q3_Access,Q4_Aesth,Q5_Eco,Q6_Enclo,Q7_Richness,Q8_Scale,wall,building,sky,tree,road,sidewalk,grass,earth,signboard,plant,fence,streetlight,mountain,railing,column,bridge,water,ashcan,awning,windowpane,skyscraper,ct_person,ct_bicycle,ct_car,ct_motorcycle,ct_truck,ct_traffic light,ct_bus,ct_bench,ct_boat,ct_stop sign,ct_parking meter,ct_dining table
260,590,52.46539017,13.38118217,Resi,0,0.608567691,0.921946097,0.698831386,0.679937792,0.807182142,0.682653379,0.561594203,0.009148,0.281156,0.049578,0.256906,0.16166,0,0.023625,0.000203,0,0.00023,0.010848,0,0,0.014988,0,0,0,0,0,0,0,3,0,16,0,0,0,0,1,0,0,0,0
261,591,52.4611201,13.1559725,Subur,3,0.668737737,0.391319566,0.907846411,0.592534992,0.403429311,0.319526627,0.606719368,0,0.020305,0.115086,0.407926,0.213816,0.001445,0.126898,0.000203,0,0.054738,0,0,0,0,0,0,0.000262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,593,52.51523919,13.47738708,Resi,0,0.732504905,0.921246062,0.27345576,0.415241058,0.881268198,0.431952663,0.59914361,0,0.339031,0.107055,0.130191,0.231852,0.021223,0,0,0,0.020387,0,0.001543,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0
263,594,52.4541607,13.32876876,Comm,2,0.825376063,0.691634582,0.501168614,0.394712286,0.747330961,1,0.803689065,0,0.266801,0.136684,0.171848,0.359633,0.014012,0.012559,0,1.20E-05,0,0.013699,0.000129,0,0,0,0,0,0,0,0,0,4,1,6,0,0,3,0,1,0,0,0,0
264,595,52.56904661,13.45589399,Subur,3,0.309352518,0.275813791,0.465108514,0.646656299,0.223875768,0.286826534,0.559617918,0.00023,0.008117,0.371441,0.249793,0.326781,0.000582,0.01216,0,0,0.004781,0.000465,0,0.000395,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
265,596,52.48752769,13.33226081,Resi,0,0.694244604,0.808540427,0.541903172,0.338102644,0.770947913,0.764870757,0.85368902,0.000562,0.226656,0.229508,0.093473,0.354652,0.006766,0.003801,0,5.10E-05,0,0.016941,0.001418,0,0,0,0,0,0,0,0,0,4,0,32,2,1,1,0,0,0,0,0,0
266,601,52.5173648,13.413684,Resi,0,0.458796599,0.996849842,0.803005008,0.375427683,1,0.429772656,0.895191041,0,0.379074,0.039832,0.214684,0.275789,0.019289,0,0,5.10E-05,0.013488,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,1,0,0,0,1,0,0,0
267,602,52.46698739,13.43819123,Resi,0,0.118378025,0.762338117,0.183305509,0.176360809,0.652216111,0.470881345,0.730237154,0.012207,0.214547,0.091074,0.262461,0.328508,0.008082,0,0,0.013406,0,0.003371,0.000105,0,0,0,0,0,0.00277,0,0,0,0,0,1,0,2,0,3,1,0,0,0,1
268,603,52.53583376,13.55527573,Resi,0,0.175931982,0.17500875,0.777963272,0.66407465,0.43804594,0.487387107,0.57312253,0.036715,0.003102,0.238398,0.257027,0.191141,0,0.001078,0.003883,0.000254,0.16648,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
269,605,52.53438103,13.47472089,Subur,3,0.59352518,0.476723836,0.514858097,0.71881804,0.40634099,0.492058549,0.074440053,0.000277,0.072402,0.266559,0.194977,0.395273,0.002867,0.019844,0.034855,0.001668,0,0.008816,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0
270,606,52.43250403,13.46235519,Resi,0,0.665467626,0.677983899,0.387312187,0.578849145,0.228081527,0.777950794,0.652832675,0,0.119547,0.341328,0.094668,0.211918,0.063176,0.04657,0.001707,0,0.030055,0,0,0,0,0,1.60E-05,0,0,0,0,0,1,0,6,0,0,0,0,2,0,0,0,0
271,608,52.54861016,13.34899609,Resi,0,0.366252453,0.692684634,0.389315526,0.498600311,0.168877386,0.283712239,0.367259552,0,0.025625,0.332516,0.165422,0.340223,0.007047,0.096957,0.000227,1.20E-05,0,0.001586,0.000648,0,0,0,0,0,0,0,0,0,3,0,22,0,1,0,0,0,0,0,0,0
272,609,52.54376988,13.1333763,Rural,5,0.053302812,0.520476024,0.484140234,0.469051322,0.132319638,0.275926503,0.467391304,0,0.035988,0.401398,0.163746,0.24427,0,0.008285,0.024121,0,0.044195,0.005,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
273,610,52.57041444,13.56565919,Resi,0,0.62001308,0.460973049,0.196994992,0.418973561,0.236816564,0.428215509,0.316864295,0,0.081574,0.37382,0.080078,0.328566,0.003898,0.026762,0,0.000582,0.000738,0,0.003332,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0
274,612,52.48925696,13.14068066,Rural,5,0.605624591,0.410220511,0.582971619,0.753032659,0.841475251,0.097477421,0.117918314,0.000227,0,0.104891,0.53484,0.219605,0,0.047164,0.093273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,614,52.42136513,13.44958778,Subur,3,0.394375409,0.317815891,0.355926544,0.594401244,0.425752184,0.224540642,0.490118577,0.000312,0.003809,0.281363,0.259102,0.333027,0.00116,0.028105,0.058684,0.003324,0.026961,4.30E-05,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
276,615,52.51586945,13.41808026,Subur,3,0.320143885,0.622681134,0.375292154,0.108864697,0.327725655,0.394581127,0.19828722,0.001125,0.068191,0.412188,0.021426,0.422793,0.000695,0.013219,0.011445,0.021379,0,0.016949,0.001625,0,0,0,0,0,0,0,0,0,10,2,11,2,1,0,0,1,1,0,1,0
277,616,52.43826382,13.55580145,Resi,0,0.603335513,0.572978649,0.543906511,0.361430793,0.334196053,0.631578947,0.667325428,0.01666,0.182773,0.323867,0.031781,0.226008,0.018832,0.096203,0,0,0.00334,0.013297,0.00168,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
278,617,52.61956032,13.38881549,Rural,5,0.287769784,0.412320616,0.569949917,0.546500778,0.746683921,0.214263469,0.458827404,5.50E-05,0.308316,0.250387,0.108461,0.255816,0,0.005176,0.019426,0,0.046336,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
279,619,52.480688,13.3286563,Offi,1,0.574558535,0.678333917,0.0721202,0.340279938,0.40763507,0.799750856,0.446310935,0,0.074984,0.34134,0.115969,0.405629,0.021039,0,0.014793,0,0,0.019016,0,0,0.000824,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0
280,620,52.39444734,13.57269995,Subur,3,0.544473512,0.525726286,0.451085142,0.602177294,0.171789065,0.646527562,0.458498024,0.039457,0.001535,0.408945,0.077699,0.186062,0,0.012812,0.19393,0.000785,0.01452,0.00827,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
281,621,52.55839519,13.57573257,Rural,5,0.718770438,0.346867343,0.928881469,0.792846034,0.09479133,0.099968857,0.496706192,0,0,0.403594,0.117402,0.234598,0,0.242664,0,0,0,0.001742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,624,52.5065643,13.4588168,Subur,3,0.533682145,0.490374519,0.310183639,0.518506998,0.258168877,0.449704142,0.605401845,0.000113,0.009582,0.316898,0.195586,0.296367,0.036305,0.009203,0.00043,0.050621,0.002039,0.029254,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0
283,625,52.52017,13.4220588,Offi,1,0.440810988,0.133356668,0.188981636,0.275272162,0.220317049,0.436001246,0.192028986,0.000707,0.083508,0.39982,0.042672,0.393504,0.000945,0.024027,0,0.002727,0,0.000242,3.50E-05,0,0,0,0,0,0,0,0,0,4,0,16,0,1,0,0,0,0,0,0,0
284,626,52.52003358,13.39154997,Comm,2,0.456834532,0.582079104,0.20066778,0.00155521,0.713361372,0.237932108,0.537220026,0,0.536891,0.100418,0,0.259578,0.007148,0,0,0.001008,0,0,0,0,0,0,0,0,0,0.008191,0,0,0,8,9,0,0,0,0,0,0,0,0,0
285,627,52.52647926,13.47874311,Offi,1,0.627534336,0.861043052,0.568614357,0.311041991,0.823358137,0.582061663,0.509552042,0,0.185262,0.053773,0.359309,0.251785,0.020078,0.020719,0.006113,0.000105,0.012473,0.004312,0,0,0,0,0,0,0.006398,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0
286,628,52.50311311,13.49820287,Resi,0,0.607913669,0.796639832,0.453088481,0.455054432,0.534778389,0.554344441,0.776679842,0.009508,0.238191,0.233836,0.099895,0.325766,0.047262,0,0,0,0.022477,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0
287,630,52.57407127,13.34996593,Resi,0,0.761608895,0.460273014,0.637729549,0.441990669,0.596894209,0.649018997,0.18972332,0.014426,0.10002,0.205797,0.230512,0.322352,0.002969,0.090457,5.50E-05,0,0.020312,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0
288,631,52.50088514,13.33365802,Resi,0,0.647155003,0.794189709,0.666444073,0.59533437,0.834357813,0.722204921,0.65085639,0,0.30918,0.022312,0.265324,0.280645,0.006441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,1,1,0,1,0,0,0,0
289,632,52.54065318,13.54670191,Rural,5,0.623283192,0.457822891,0.413355593,0.779782271,0.208670333,0.143880411,0.538537549,0,0.011039,0.376465,0.160621,0.300562,0.026699,0.041383,0,0.019047,0.04366,0.014082,0,0,0.001461,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0
290,633,52.58228486,13.42870019,Subur,3,0.535971223,0.113055653,0.260100167,0.381026439,0.135231317,0.535658673,0.507575758,0,0,0.339816,0.222371,0.321305,0.020668,0.002055,0.001676,0.025984,0,0.024441,0,0,0.00327,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0
291,634,52.5285692,13.1329467,Subur,3,0.063113146,0.318515926,0.223038397,0.450699844,0.213523132,0.571784491,0.42226614,0,0.039207,0.344254,0.133656,0.312809,0.008289,0.025113,0.008586,0.002789,0.102848,0.001539,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0
292,636,52.5284631,13.4562188,Offi,1,0.509810334,0.434021701,0.288146912,0.025816485,0.668715626,0.497664279,0.282279315,0.040148,0.508152,0.149855,0,0.276426,0.012586,0,0.001504,0.000266,0,0.005789,0,0,0,0,0.003051,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0
293,637,52.5654509,13.3165451,Subur,3,0.46206671,0.229961498,0.525208681,0.500155521,0.53089615,0.232326378,0.503623188,0,0.020492,0.164574,0.390383,0.292906,0.000793,0.031082,0.027359,0.00341,0.015094,0.023535,0,0,0,0,0.00566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,638,52.52472862,13.3481197,Resi,0,0.808371485,0.601680084,0.586644407,0.405598756,0.909090909,0.631578947,0.754611331,0,0.138445,0.077977,0.363832,0.251672,0.092754,0,0,0.008305,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,0,0,0,1,0,0,1,0,0
295,639,52.59052382,13.48994556,Rural,5,0.902550687,0.405320266,0.851419032,0.631726283,0.520543513,0.306758019,0.147233202,0,0,0.168,0.421543,0.266938,0,0.089371,0.02282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296,642,52.57272295,13.36149859,Resi,0,0.704381949,0.903045152,0.722871452,0.54525661,0.458427693,0.640610402,0.516798419,0,0.11018,0.208145,0.230328,0.153992,0.065414,0.000988,0.104266,0,0.070664,0.001141,0,1.60E-05,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
297,643,52.5351703,13.6188717,Resi,0,0.673315893,0.653482674,0.676460768,0.377916019,0.537366548,0.465275615,0.580368906,8.60E-05,0.161273,0.323629,0.053633,0.224871,0.145266,0.01602,0,0.000215,0.03927,0.000133,0.005652,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,1,0,0,0,0
298,644,52.52724763,13.47161758,Resi,0,0.733158927,0.897444872,0.087145242,0.245723173,0.460368813,0.846153846,0.382740448,0.006359,0.24877,0.191367,0.099199,0.285113,0.010309,0,0,0,0.043754,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,1,0,1,0,1,0,0,0
299,645,52.49327425,13.57380678,Resi,0,0.473839111,0.480574029,0.694490818,0.804976672,0.367842122,0.61258175,0.650527009,0.009668,5.10E-05,0.340934,0.232297,0.242812,0,0.002645,0.011375,0,0.040902,0.061078,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
